MFG_FIRM_FEI_NUM,LGL_NAME,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,REFUSAL_CHARGES,PRDCT_CODE_DESC_TEXT,REFUSAL_DATE_PARSED,refusal_row_id,mapped_charge_count,mapped_charge_categories,mapped_charge_codes,sps_tbt_category,country_name,period
3038807278,QUYNH ANH AQUATIC PRODUCT IMPORT EXPORT BUSINESS COMPANY LIMITED,Binh Trung Tay Ward,"5; 25, Street No 27",Thu Duc,Vn-Sg,VN,25SGD03,11-Jun-25,DWCI,9EX-2504402-8,22,1,,Yes,No,241,"MUSHROOM, STRAW, FUNGI PRODUCTS, N.E.C.",2025-06-11,6549,1,SPS,PESTICIDE-241,SPS,Vietnam,2024-2026
3008081236,Thuan Thien Producing Trading Limited Company,"Lot 15, Street No 7, Tan Duc Industrial Zone","Duc Hoa Ha Village, Duc Hoa District",Long An City,Long An,VN,25PGD03,05-Mar-24,DSWI,9T4-3044087-0,71,1,,No,No,241,"MUSHROOM, STRAW, WHOLE (BUTTON)  (FUNGI)",2024-03-05,6550,1,SPS,PESTICIDE-241,SPS,Vietnam,2024-2026
3017000294,HAELING PHARMA PVT LTD,411 4th Fl B Wing Weste,,Mumbai,,IN,61WCY45,05-Feb-24,DSEI,AEK-4613827-5,81,1,,No,No,75,FLUCONAZOLE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2024-02-05,6551,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3015967294,ONTOP PHARMACEUTICALS PVT,Plot 120/B Sv Co-Operat,,Telangana,,IN,61JDA12,08-Aug-24,DSEI,AEK-5117258-1,11,1,,No,No,75,LOVASTATIN (ANTI-CHOLESTEREMIC),2024-08-08,6552,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017249522,THEMIS MEDICARE,Sector 6a Plot No 16 17,,Hardiwar,,IN,62GDY99,14-Aug-24,DSEI,AEK-5636925-7,21,1,,No,No,75,ANTI-INFLAMMATORY N.E.C.,2024-08-14,6553,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3002807008,Franco-Indian Laboratories,20 Dr. E. Moses Road,,Mumbai,Maharashtra,IN,61PDY26,20-Sep-24,DSEI,AEK-6443805-2,21,1,,No,No,75,METFORMIN (ANTI-DIABETIC),2024-09-20,6554,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3011063172,Leeford Healthcare Ltd,203 Mangelam Kulupukali,,Mumbai,,IN,61WDY48,04-Nov-24,DSEI,AEK-5875841-6,11,1,,No,No,75,NAFTIFINE HYDROCHLORIDE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2024-11-04,6555,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3038292770,SURE FOR CURE FORMULATION,"Plot 43, Sector Ii Bc",,Nagar,,IN,62GCA99,02-Jul-25,DSEI,AEK-7204655-8,22,1,,No,No,75,ANTI-INFLAMMATORY N.E.C.,2025-07-02,6556,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3039263690,PANTAPRAZOLE MACRO LABS,111 Royale Estate Sco,,Zirakpur,Punjab,IN,62TOO07,05-Sep-25,DSEI,AEK-7542467-9,10002,1,,No,No,75,PANTOPRAZOLE SODIUM,2025-09-05,6557,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3032015934,ENCUBE ETHICALS,Plot No C1 Madkaim Indl,,Mardol,,IN,62SDY03,18-Sep-25,DSEI,AEK-7595673-8,40002,1,,No,No,"75, 118",AZELAIC ACID (ANTI-SEBORRHEIC),2025-09-18,6558,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3030839317,INTJAR SINGH WALIA,Vpo Gohawar Phillaur,Jalandhar Pb,Kapurthala,,IN,54YGE99,22-Aug-24,DNEI,SCS-3773730-5,11,1,,No,No,"75, 75","VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2024-08-22,6559,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031572289,NATURE MADE PRODUCTION & TRADINGJO,Uy No Commune,"No 277, Dao Cam Moc Street",Hanoi City,,VN,66YCY99,15-Aug-24,DSEI,SCS-5367035-6,11,1,,No,No,75,EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2024-08-15,6560,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,Vietnam,2024-2026
3031599092,ACCENT PHARMACEUTICALS & DIAGNOSTICS,Forest Road,,Solan,Himachal Pradesh,IN,65JDA38,07-Aug-24,DSEI,SCS-5010776-6,21,1,,No,No,75,MIFEPRISTONE (PROGESTIN),2024-08-07,6561,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004785585,Cupid Ltd.,"A-68 MIDC Sinnar, Malegaon",,Nashik,Maharashtra,IN,85HIS,17-Dec-24,DSEI,SCS-7331800-2,11,1,,No,No,"508, 2780",CONDOM,2024-12-17,6562,2,"SPS, TBT","DEVICEGMPS-2780, NO 510(K)-508",SPS+TBT,India,2024-2026
3015315517,CIPLA LTD,"Plot No 25/26 Pharmacity, Selaqui",,Dehadrun,Uttarakhand,IN,62ODY41,22-Mar-24,DSEI,AEK-4906989-9,31,1,,No,No,75,LOSARTAN POTASSIUM (ANTI-HYPERTENSIVE - PART II),2024-03-22,6563,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013526342,GMP CERTIFIED COMPANY,PLOT NO 76 Lodimajra,,Solan,,IN,54FCY12,02-Jul-24,DSEI,AEK-5321810-1,11,1,,No,No,"473, 482, 3864","GINSENG (HERBAL & BOTANICALS, NOT TEAS)",2024-07-02,6564,3,TBT,"LABELING-473, NCONTACT-3864, NUTRIT LBL-482",TBT,India,2024-2026
3018091735,WALLACE PHARMACEUTICALS PVT LTD,Bhatian Nalgarh,,Solan,,IN,66GCA25,10-Dec-24,DSEI,AEK-5964746-9,51,1,,No,No,75,DIMETHICONE 350 (SURGICAL/PROSTHETIC AID),2024-12-10,6565,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3014725758,Nanz Med Science Pharma Private Limited,"Rampur Ghat, Paonta Sahib",,Sirmour,Himachal Pradesh,IN,66YDY99,20-Sep-24,DSEI,AEK-6424420-3,11,1,,No,No,75,EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2024-09-20,6566,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3030233517,MAHAVIR GROUP ENTERPRISE,Lst Floor,Ward 3; 3365 Akarani No,Deesa,Gujarat,IN,23DGT14,30-Jul-24,DSEI,B4S-1007105-6,11,2,,No,No,238,"BETEL NUT, PASTE",2024-07-30,6567,1,SPS,UNSAFE ADD-238,SPS,India,2024-2026
3010048354,Pablo Francisco Beltran Sanchez,Eloy Alfaro Lt 4 & Panamericana Norte,,Quito,Pichincha,EC,54EFY99,14-Aug-24,DNEI,BFV-0819856-6,11,9,,No,No,"75, 324, 473, 482","HERBALS & BOTANICAL TEAS, N.E.C.",2024-08-14,6568,4,"Other/Unmatched, TBT","LABELING-473, NO ENGLISH-324, NUTRIT LBL-482, UNAPPROVED-75",TBT,Ecuador,2024-2026
3013590223,VELITE HEALTHCARE,"Floor Derma Wing, G",1S,Hambran,,IN,54AFY07,05-May-25,DSEI,799-7521808-3,12,2,,No,No,75,NICOTINAMIDE (NIACINAMIDE) (VITAMIN),2025-05-05,6569,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3015282413,LEEFORD HEALTHCARE LTD,Plot No 79 A B Epip Pha,,Tehsill Baddi,,IN,61WCY04,20-Jun-25,DSEI,799-8616356-7,12,2,,No,No,75,CLOTRIMAZOLE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2025-06-20,6570,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3022137514,KRM AYURVEDA PRIVATE LIMITED,Opp Bhagwan Buddha Apts,Parwara Road; 77 Gate No 2,New Delhi,Delhi,IN,66VDA99,24-Jan-24,DSEI,799-8746099-5,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-01-24,6571,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3029869512,LYRA LABORATORIES PVT LTD,Plot No 348 Level 3&4 I,,Chandigarh,,IN,61WDL04,05-Feb-24,DSEI,799-9137770-6,11,4,,No,No,75,CLOTRIMAZOLE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2024-02-05,6572,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012761377,CIPLA LTD,Village Malpur Po Bhud,,Malpur,Himachal Pradesh,IN,61GCA84,30-Dec-24,DSEI,799-4700741-6,11,7,,No,No,75,"NORFLOXACIN (ANTI-BACTERIAL, PART II) (NOT ANTIBIOTIC)",2024-12-30,6573,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3033282635,BAIDYANATH,31 Link Rd Oppsite Defe,,New Delhi,,IN,54FGE94,18-Dec-24,DSEI,799-4765877-0,11,2,,No,No,75,"ASHWAGANDHA (HERBAL & BOTANICALS, NOT TEAS)",2024-12-18,6574,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3022503252,Panjon,104 Sector - 1,Industrial Area,Pithampur,Madhya Pradesh,IN,33SYY99,15-Jul-24,DSEI,799-1776277-6,11,1,,No,No,"11, 274","CANDY SPECIALTIES, N.E.C. (WITHOUT CHOCOLATE)",2024-07-15,6575,2,"SPS, TBT","COLOR LBLG-274, UNSAFE COL-11",SPS+TBT,India,2024-2026
3026348192,M/S MAHESHWARI AYURVED PRIVATE LIMITED,"41/19, SITE-4","Sdo-2, SAHIBABAD",Ghaziabad,Uttar Pradesh,IN,41YYY99,20-Jun-25,DSEI,799-8009917-1,22,1,,No,No,"260, 482","DIETARY CONVENTIONAL FOODS, N.E.C.",2025-06-20,6576,2,TBT,"FALSE-260, NUTRIT LBL-482",TBT,India,2024-2026
3017210406,SSB HOMEOVITALITY INDIA CO,Door No 6/173 Bhushanagulla,Peoparpudi Mandal Krishna District,Ap,,IN,66XCL99,12-Nov-25,DSEI,799-8018251-5,80003,1,,No,No,75,HOMEOPATHIC N.E.C.,2025-11-12,6577,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012479877,MEDREICH LTC,Survey No 14 & 15,Gundarajalli Village Sulbele Hob,Bangalore,,IN,56BDL03,20-Jun-25,DSEI,799-8045242-0,82,2,,No,No,"75, 118","AMOXICILLIN TRIHYDRATE (PENICILLIN, SYNTHETICALLY PRODUCED)",2025-06-20,6578,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3015091068,HONEST FOOD EXPORT,Haripara Road,20p3 Survey No,Mahuva,Gujarat,IN,25LGH25,27-Dec-24,DNBI,906-0453472-0,11,1,,Yes,No,251,"ONION BULB (YELLOW, WHITE, RED, ETC.), DRIED OR PASTE",2024-12-27,6579,1,SPS,POISONOUS-251,SPS,India,2024-2026
3013654969,Zydus Healthcare Ltd,NH No 10 Majhitar,,Rangpo,East Sikkim,IN,65JCA25,08-Mar-24,DSEI,AEK-4819309-6,21,1,,No,No,75,NORETHINDRONE ACETATE (PROGESTIN),2024-03-08,6580,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3014498930,ALEMBIC PHARMACEUTICALS LTD,"Alembic Rod, Vadodara",,Gujarat,,IN,60SDY27,05-Dec-24,DSEI,AEK-5881081-1,51,1,,No,No,75,RABEPRAZOLE SODIUM (ANTACID) (ANTI-ULCER),2024-12-05,6581,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3014119837,PACIFIC SEAFOOD FREEZING FACTORY,"Hung Vuong Road, My Quyindustrial Zone",,Long Xuyen City,,VN,16XVT06,13-Aug-25,DSEI,AQZ-0600240-9,20002,1,,No,No,2860,"TILAPIA, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2025-08-13,6582,1,SPS,VETDRUGRES-2860,SPS,Vietnam,2024-2026
3023049838,AYURVEDA PVT LTD,A 16 Ground Floor Karna,,Delhi,,IN,66VIY99,01-Dec-25,DSEI,799-8684074-4,10003,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-12-01,6583,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031982978,VRIND LIFE,Near Expart Zone,,Jhamari,,IN,61XDY51,16-Sep-24,DSEI,799-3137167-9,21,16,,No,No,75,LEVOCETIRIZINE DIHYDROCHLORIDE,2024-09-16,6584,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3003184993,Dr. Reddy's Laboratories,8 - 2 - 337 Road No 3,,Hyderabad,Telangana,IN,61FRY54,25-Nov-24,DSEI,799-4284342-7,21,1,,No,No,72,CIPROFLOXACIN (ANTI-BACTERIAL PART I) (NOT ANTIBIOTIC),2024-11-25,6585,1,SPS,NEW VET DR-72,SPS,India,2024-2026
3016604046,STERIMED SURGICALS (INDIA) PVT,Unit No 501 Ring Rd Mal,,New Delhi,,IN,79KGZ,22-Mar-24,DSEI,799-0320564-0,31,27,,No,No,"118, 3280","ACCESSORIES, CATHETER",2024-03-22,6586,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2024-2026
3017375834,NGHI VAN COMPANY,"No 860, Xo Viet Nghe Tin",,Ho Chi Minh Cit,,VN,81KSB,13-Jun-24,DSEI,799-0839383-9,31,3,,No,No,"118, 341, 508, 3280","SET, TRANSFER (BLOOD/PLASMA)",2024-06-13,6587,4,TBT,"FRNMFGREG-3280, NO 510(K)-508, NOT LISTED-118, REGISTERED-341",TBT,Vietnam,2024-2026
3026000840,PAGARIYA EXPORTS PRIVATE LIMITED,Plot No 19 House No 1256 U1 Great Nag Road Rambagh,,Nagpur,,IN,02DGT99,22-Oct-25,DNEI,KM6-3657076-4,20002,1,,Yes,No,241,"RICE, PROCESSED (PACKAGED) N.E.C.",2025-10-22,6588,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3027457200,RIELLO FOODS,4 B Section 3 - A,Pune Link Road,Ulhasnagar,Maharashtra,IN,33EGT99,30-Sep-25,DNEI,KM6-3657475-8,200002,1,C,No,No,274,"HARD CANDY WITHOUT NUTS AND FRUIT, N.E.C.  (WITHOUT CHOCOLATE)",2025-09-30,6589,1,TBT,COLOR LBLG-274,TBT,India,2024-2026
3007164155,QUALITY SPICES & FOOD EXPORTS PVT.LTD.,"Plot No. M-1, Additional Ambernath M.I.D.C.",Anand Nagar,Ambernath (E),Maharashtra,IN,03HGT99,11-Aug-25,DNBI,KM6-3659103-4,10002,3,,No,No,"251, 3821","PLAIN COOKIES,BISCUITS AND WAFERS, N.E.C.",2025-08-11,6590,2,SPS,"MFR INJ-3821, POISONOUS-251",SPS,India,2024-2026
3019771982,HALDIRAM SNACKS PVT LTD,A - 12a,,Noida,Uttar Pradesh,IN,07QGT07,29-Oct-25,DNEI,KM6-3659941-7,10002,1,,No,No,"308, 3821","POTATO SNACKS (FLAVORED OR UNFLAVORED), VEGETABLE SNACKS (OTHER THAN PULSES) BAKED",2025-10-29,6591,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3030805389,REVIVE INNOVATIONS PVT LTD,5 1 1 Gomta Charkhadi Gondal Virpur Natio,Nehru Nagar Plot No -2; Survey No 121,Rajkot,Gujarat,IN,29AGT99,27-Oct-25,DNEI,KM6-3661151-9,30002,1,,No,No,83,"NONCARBONATED SOFT DRINK, N.E.C.",2025-10-27,6592,1,SPS,NO PROCESS-83,SPS,India,2024-2026
3012555185,LEEFORD HEALTHCARE LTD,203 Mangalam,Kulupwadi Road; Borivali East,Mumbai,Maharashtra,IN,60LDB99,14-Apr-25,DSEI,SCS-9331616-8,91,1,,No,No,75,"ANALGESIC, N.E.C.",2025-04-14,6593,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031373370,JASWANT SINGH,Vpo Nangal Shama,Jalandhar,Jalandar,,IN,60ZDY02,16-Jul-24,DSEI,SCS-4778345-5,31,1,,No,No,75,ALBENDAZOLE (ANTIPARASITIC),2024-07-16,6594,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013863918,IPCA LABS LTD,393/394 Melli Jorethsngroad Gom Block,,Sikkim,,IN,60CDB61,27-Oct-25,DWCI,SCS-5838352-7,10003,1,,No,No,118,MIRABEGRON (ADRENERGIC),2025-10-27,6595,1,TBT,NOT LISTED-118,TBT,India,2024-2026
3031787788,MANOJ KUMAR,Pakarahalli,Hudukula,Bangarpet,,IN,62OCA23,14-Nov-24,DSEI,SCS-6728535-7,11,2,,No,No,75,CLONIDINE (ANTI-HYPERTENSIVE - PART II),2024-11-14,6596,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031437107,GURINDER KAUR,Village Bomnoli Sector 28,,Hoshiarpur,Punjab,IN,54YGY99,07-Nov-24,DSEI,SCS-6850306-3,11,3,,No,No,75,"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2024-11-07,6597,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3008294355,Hetero Labs Ltd. Unit VI,"Sy. No. Part Of 410, 411, Tsiic, Pharma Sez, Pollepally (V)",Jadcherla (M),Mahaboob Nagar,Telangana,IN,62ODA41,27-Oct-25,DSEI,AEK-7671930-9,10003,1,,No,No,"75, 118",LOSARTAN POTASSIUM (ANTI-HYPERTENSIVE - PART II),2025-10-27,6598,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3030182724,MASTER TRADE JOINT CO,No 2 Street Tan Binh In,,Hcm,,VN,54ACY13,20-Feb-24,DSEI,AEK-4642073-1,11,1,,No,No,"118, 3260, 3280",VITAMIN C (ASCORBIC ACID),2024-02-20,6599,3,TBT,"FRNMFGREG-3280, NO ENGLISH-3260, NOT LISTED-118",TBT,Vietnam,2024-2026
3021278722,PARRY PHARMA PVT LTD,402 C Gidc Phase Ii Vat,,Gujarat,,IN,66VDY99,30-Jun-25,DSEI,AEK-7265900-4,12,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-06-30,6600,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007377187,KRISHNA OVERSEAS INC.,1st Floor,Wz 424 Club Road,New Delhi,Delhi,IN,54KCY11,16-May-24,DNBI,9PM-2669279-0,31,1,,No,No,3878,"BETEL NUT (HERBAL AND BOTANICALS, NOT TEAS II)",2024-05-16,6601,1,SPS,POISONORD-3878,SPS,India,2024-2026
3025039259,THIEN PHU L.A EXPORT - SX - TM COMPANY LIMITED BRANCH,"410/4, Tan Phu Street, My Gia 1 Quarter, Phu My Hung, Tan Phu Ward, District 7",,Ho Chi Minh,VN-NOTA,VN,16YGH07,24-Apr-25,DWCI,9T4-3049620-3,31,1,,No,No,249,"FISH MAW, FISHERY PRODUCTS, N.E.C.",2025-04-24,6602,1,SPS,FILTHY-249,SPS,Vietnam,2024-2026
3031514602,HBC,At Survey No 851 Jasapu,,Mehsana,,IN,56JDY31,17-Sep-24,DNEI,AEK-5564336-3,91,1,,No,No,75,CLINDAMYCIN PHOSPHATE (LINCOMYCINS),2024-09-17,6603,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004698222,Colgate-Palmolive India Ltd.,Hiranandani Gardens,Main Street,Mumbai,Maharashtra,IN,63RCY06,28-Oct-24,DSEI,AEK-5736570-0,11,1,,No,No,75,STANNOUS FLUORIDE (DENTAL CARIES PROPHYLACTIC),2024-10-28,6604,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013710174,CIPLA LTD,Main Store Plot No. L-147/B,Verna Industrial Estate,"Verna, Sal., Goa 4037",,IN,65PDY03,12-Dec-24,DSEI,AEK-5988257-9,151,1,,No,No,75,TAMSULOSIN HCL (REGULATOR),2024-12-12,6605,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3016909879,SKUMAP PHARMACEUTICALS PVT LTD,Dev Bhoomi Industrial E,,Roorkee,,IN,62OCY22,12-Dec-24,DSEI,AEK-5988435-1,161,1,,No,No,75,CARVEDILOL (ANTI-HYPERTENSIVE - PART II),2024-12-12,6606,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3038141267,ZYDUS HEALTHCARE LTD,12 2nd Cross Vasanth Na,,Bengaluru,,IN,61PDY26,11-Jun-25,DSEI,AEK-8531849-9,62,1,,No,No,75,METFORMIN (ANTI-DIABETIC),2025-06-11,6607,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004259394,Himalaya Wellness Company,"NH4, Makali, Tumkur Road",opposite to JCB,Bengaluru,Karnataka,IN,54JGK21,05-Feb-24,DSEI,AEK-4613827-5,21,1,,No,No,75,AMLA (HERBAL & BOTANICALS II),2024-02-05,6608,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004526363,"Dey'S Medical Stores Pvt Ltd.,",542,,Kolkata,West Bengal,IN,53EY99,24-Jan-24,DNBI,AEK-4620503-3,11,1,,No,No,197,"OTHER HAIR PREPARATIONS, NON-COLORING), N.E.C.",2024-01-24,6609,1,SPS,COSM COLOR-197,SPS,India,2024-2026
3013019426,JAGAT PHARMA,23-B EKTANAGAR,STADIUM ROAD,BAREILLY,,IN,66YDY99,04-Nov-24,DSEI,AEK-5820866-9,41,1,,No,No,"75, 118, 3280",EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2024-11-04,6610,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3027997079,AMAARA AYURVEDA,Plot No 64 Sector 6 Imt,,Gurgaon,,IN,21RYY14,07-Jan-25,DSEI,AEK-5955273-5,11,1,,No,No,249,TAMARIND (SUBTROPICAL AND TROPICAL FRUIT PUREES),2025-01-07,6611,1,SPS,FILTHY-249,SPS,India,2024-2026
3017066035,TORRENT PHARMA LIMITED,"No 32, Middle Lane Nh16",,Sikkim,,IN,54ADY10,02-Jul-25,DSEI,AEK-7252900-9,42,1,,No,No,75,MECOBALAMIN (VITAMIN),2025-07-02,6612,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017152120,AJANTA PHARMACEUTICAL LTD,Plot No 1c Epic Phase-1,,Himachal Pradesh,,IN,61PDA56,08-Aug-25,DSEI,AEK-7394755-6,30002,1,,No,No,"75, 118",REPAGLINIDE (ANTI-DIABETIC),2025-08-08,6613,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3011881937,Cipla Pvt Ltd,Village Kumrek Rangpoo,,Sikkim,,IN,62FCY53,11-Sep-25,DSEI,AEK-7422072-2,10002,1,,No,No,75,"MOMETASONE FUROATE (ANTI-INFECTIVE, TOPICAL)",2025-09-11,6614,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3037943810,FRENSERNE HEALTH DOOR,No 1257 Asst Ward No 30,,Hosapete,,IN,61XDY51,28-May-25,DSEI,AEK-8516475-2,12,1,,No,No,75,LEVOCETIRIZINE DIHYDROCHLORIDE,2025-05-28,6615,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3038006457,PEARL HOMOEO,6 Golden Palace,,Bhuj Kutch,,IN,66VIY99,03-Jun-25,DSEI,AEK-8519461-9,42,1,,No,No,"75, 118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2025-06-03,6616,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3010463458,Theon Pharmaceuticals Ltd,Village Saini Majra,,Solan,Himachal Pradesh,IN,56IDY76,06-Feb-24,DSEI,AEK-4605282-3,11,1,,No,No,75,AZITHROMYCIN (MACAROLIDES),2024-02-06,6617,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013336596,Sol Derma Pharmaceuticals Private Limited,S G Highway,C - 703/B Ganesh Merodian Opposite Gujarat High Court,Ahmedabad,Gujarat,IN,54FGO99,22-Nov-24,DSEI,AEK-5821164-8,51,1,,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2024-11-22,6618,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3021319870,ASLI AYURVEDA WELLNESS PRIVATE LIMITED,"NADANA ROAD, TARAORI",GURUSHARNAM AGRO FOODS CAMPUS,Karnal,Haryana,IN,54YCY99,16-Sep-24,DSEI,AEK-6384882-2,11,1,,No,No,75,"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2024-09-16,6619,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017561260,SUN PHARMA LABORATIROES,Plot No 107 To 108 Naml,,Sikkim,,IN,62TDY07,30-Aug-24,DSEI,AEK-6382147-2,11,1,,No,No,75,PANTOPRAZOLE SODIUM,2024-08-30,6620,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012157475,Colgate-Palmolive Co. Mfd,158 160 Plot No 154,Kundaim Industrial Estate,Ponda,Goa,IN,63RBJ06,03-Sep-24,DNEI,9AJ-0861769-6,121,1,C,Yes,No,"75, 330",STANNOUS FLUORIDE (DENTAL CARIES PROPHYLACTIC),2024-09-03,6621,2,"Other/Unmatched, SPS","UNAPPROVED-75, UNSAFE COL-330",SPS,India,2024-2026
3040191906,SHAKUNTALA GANTA,Ashok Nagar Dno 1-5-55,,Telangana,,IN,21TGH14,03-Oct-25,DSEI,799-2825313-9,80003,1,,No,No,249,"TAMARIND, DRIED OR PASTE",2025-10-03,6622,1,SPS,FILTHY-249,SPS,India,2024-2026
3013445361,SBL Private Limited,Plot No 3 Sector - 12,Iie,Haridwar,Uttarakhand,IN,66XCA99,25-Nov-25,DSEI,799-8677044-6,10003,1,,No,No,75,HOMEOPATHIC N.E.C.,2025-11-25,6623,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031150037,LEEFORD HEALTHCARE PVT LTD,Plot No 5 Apparel Park-,,Solan,,IN,61JDB08,11-Jul-25,DSEI,799-8729637-4,12,1,,No,No,"75, 118",ATORVASTATIN CALCIUM (ANTI-CHOLESTEREMIC),2025-07-11,6624,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3009293066,Torrent Pharmaceuticals,32 No Middle Camp Nh 31a East,,Gangtok,Sikkim,IN,63HCA26,19-Mar-24,DSEI,799-9800745-4,11,1,,No,No,"75, 118",PRUCALOPRIDE SUCCINATE (CATHARTIC),2024-03-19,6625,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
